Date,Americanas,Ibovespa,CVC,MAGALU,WEG
2021-09-24,34.2400016784668,109.02999877929688,23.690000534057617,15.630000114440918,41.34000015258789
2021-09-27,33.400001525878906,108.88999938964844,23.75,15.010000228881836,40.86000061035156
2021-09-28,31.329999923706055,105.83000183105469,22.56999969482422,14.180000305175781,40.66999816894531
2021-09-29,31.190000534057617,106.83000183105469,22.399999618530273,13.9399995803833,39.869998931884766
2021-09-30,30.920000076293945,106.48999786376953,21.520000457763672,14.34000015258789,39.630001068115234
2021-10-01,32.029998779296875,108.48999786376953,23.139999389648438,14.550000190734863,40.16999816894531
2021-10-04,29.3700008392334,106.18000030517578,21.510000228881836,13.710000038146973,38.779998779296875
2021-10-05,30.489999771118164,106.12000274658203,20.239999771118164,13.680000305175781,37.529998779296875
2021-10-06,32.720001220703125,106.37000274658203,20.799999237060547,14.460000038146973,37.5099983215332
2021-10-07,31.889999389648438,106.41999816894531,19.81999969482422,14.029999732971191,37.560001373291016
2021-10-08,33.7400016784668,108.38999938964844,20.299999237060547,14.970000267028809,38.650001525878906
2021-10-11,33.790000915527344,107.75,19.540000915527344,14.380000114440918,38.619998931884766
2021-10-13,34.83000183105469,109.23999786376953,20.1299991607666,14.5,40.58000183105469
2021-10-14,34.29999923706055,108.97000122070312,19.959999084472656,14.170000076293945,40.599998474121094
2021-10-15,37.45000076293945,110.22000122070312,20.270000457763672,14.5600004196167,40.119998931884766
2021-10-18,39.06999969482422,109.94999694824219,19.969999313354492,14.279999732971191,40.36000061035156
2021-10-19,39.029998779296875,106.80000305175781,18.860000610351562,13.729999542236328,39.349998474121094
2021-10-20,39.779998779296875,106.4000015258789,18.59000015258789,13.270000457763672,40.119998931884766
2021-10-21,35.41999816894531,103.6500015258789,17.649999618530273,12.40999984741211,39.349998474121094
2021-10-22,33.720001220703125,102.33000183105469,17.100000381469727,12.420000076293945,38.88999938964844
2021-10-25,34.310001373291016,104.55000305175781,18.149999618530273,12.34000015258789,39.54999923706055
